id,age,income,category,status
1098,60.304688855988175,5199.905533813796,D,Active
1099,43.17942679707325,13590.008879631334,B,Inactive
1100,51.400310936465395,20277.860945936685,D,Active
1101,55.073622054220856,28087.8317481155,D,Active
1102,,57028.4898740857,D,Inactive
1103,57.6884196645387,37305.569978502775,C,Active
1104,55.466364000875735,18199.106536282605,D,Active
1105,41.218959225670694,18066.313012610535,A,Active
1106,38.13904749652726,36686.25603398743,D,Active
1107,48.99129012389037,78634.84202273813,D,Active
1108,56.19753686809283,24992.07864604369,A,Active
1109,42.32735159068071,13778.561459930574,D,Active
1110,57.78206358857264,8161.098009670894,D,Active
1111,62.431400945834156,5191.587134058728,D,Active
1112,34.004148971118966,42884.66886985425,B,Active
1113,34.95695155444464,39260.66961677585,A,Active
1114,43.315499293135964,39236.531785687235,D,Inactive
1115,48.69135201827036,19367.284463039818,A,Active
1116,38.70519583479539,89943.29956042336,D,Active
1117,61.226432146405735,13573.593168224947,A,Active
1118,50.08880233822141,57254.941792293015,B,Active
1119,45.47336457888888,21189.41630296187,C,Active
1120,27.76908571357767,11987.853829817823,B,Active
1121,29.210210202869916,39836.15943459661,D,Active
1122,48.372111003381676,33177.79542613686,C,Active
1123,19.408852486141967,31475.752272643793,A,Inactive
1124,57.15164891572886,23891.509459365883,B,Active
1125,43.10215386753216,21207.431003658865,D,Active
1126,83.9171156351368,239994.6697903054,A,Active
1127,72.69499500739333,71988.13877536646,D,Active
1128,42.8226111690298,45380.006201253665,D,Active
1129,43.72395596962422,24631.937646610753,D,Active
1130,56.94697816802436,60304.21016521867,D,Active
1131,65.43807131901644,36974.90714895699,D,Active
1132,25.343651310767797,22611.293046393355,D,Inactive
1133,23.56349441574376,16259.549468182704,B,Active
1134,37.53558233334742,20314.34696278942,A,Active
1135,51.992850998086375,924.7970093901391,B,Inactive
1136,50.96248308609117,27189.899442623864,D,Active
1137,57.8372574598062,13514.57375955703,D,Active
1138,30.603629659616303,108301.0359262733,D,Active
1139,,22456.695086161304,A,Active
1140,55.29617034362575,6707.868910338073,D,Active
1141,35.061644724417185,20954.733569612603,C,Active
1142,20.778145627336343,7737.848179430307,A,Active
1143,46.74076495151258,35362.507076130474,C,Active
1144,,29464.67491643638,A,Inactive
1145,43.53531441454467,57402.29884718774,D,Active
1146,,9987.785828671102,B,Active
1147,43.08765321424912,22788.426951487287,C,Active
1148,40.5530068511906,5625.011123452682,D,Active
1149,28.823434656717993,44422.20703926438,D,Inactive
1150,36.42383187611482,37007.32631134906,D,Active
1151,51.25535886016577,36163.478995164274,C,Active
1152,48.860142496518,22062.15621777191,D,Active
1153,47.016717671601846,33348.66067238572,D,Active
1154,33.058218217759446,109572.2149699841,A,Active
1155,42.821962054371994,16562.655029525133,D,Active
1156,18.875219442685744,25302.163470056905,B,Active
1157,,7434.404048592902,A,Active
1158,62.14629249376281,9244.083815796346,D,Active
1159,27.310414415494733,24289.83655549822,D,Active
1160,37.96886792018694,66431.96011532871,A,Inactive
1161,48.94928134452155,17046.823762163644,D,Inactive
1162,60.0341116131298,17397.5291228978,D,Inactive
1163,39.621304604398205,14663.471606593426,D,Inactive
1164,36.69299604880924,12903.363969135862,B,Active
1165,21.372922291007,29583.48234612035,D,Active
1166,46.241257551697274,4928.2653780134115,B,Active
1167,69.50491248172493,79295.73132006695,D,Inactive
1168,48.32830154357611,11322.8456408944,A,Active
1169,44.73265224979544,45338.12121174344,A,Inactive
1170,48.864987729203825,6185.736787347794,D,Active
1171,44.86689595261677,42995.043928066465,C,Inactive
1172,35.24382753287844,43128.72846752824,B,Active
1173,54.879358988132466,32344.590628997637,A,Active
1174,47.709138277341054,8148.356082334907,D,Inactive
1175,45.21135902320389,28269.766459962808,A,Active
1176,33.295607672661,6747.61113476008,D,Inactive
1177,60.64209518321711,17106.89273006351,A,Active
1178,,61661.381169574976,A,Active
1179,38.36494995159238,48859.393272942376,B,Active
1180,57.02189824418325,22363.444046679524,C,Active
1181,,8309.821637966064,B,Active
1182,35.615958089867554,42006.83878287773,B,Active
1183,35.88356259023655,22457.52974710437,D,Active
1184,23.747177362942907,2163.9367294670974,D,Active
1185,50.658508565018465,48176.654022304196,A,Active
1186,23.026261459939796,21499.117486425715,C,Active
1187,30.258674024810848,73309.9225674853,D,Active
1188,20.0929438910576,7366.732100043962,B,Active
1189,43.96716368650928,919.009249274543,A,Active
1190,43.19615447673753,29117.185863713305,D,Active
1191,,29482.839956348907,D,Active
1192,32.48906766395309,4061.5841953718414,D,Active
1193,30.933194958760318,8279.19031151553,A,Inactive
1194,,346354.3779848897,A,Inactive
1195,38.393376819498144,16226.311751367206,D,Active
1196,48.796299858433734,45750.544687761554,B,Active
1197,,11491.238709319834,D,Inactive
1198,47.172752913252985,2723.5653765586585,D,Active
1199,60.639336447792765,18578.15585626341,B,Active
1200,52.0339896047134,16888.6223374033,D,Active
1201,40.05103418140224,14766.579454496356,D,Active
1202,48.08638764427113,19640.698854405804,D,Inactive
1203,42.112017905637444,28688.97758322701,A,Active
1204,45.09456221633674,18956.13772832693,A,Active
1205,41.09266737421795,6222.915663260796,C,Active
1206,43.027977529375306,35817.24611909613,A,Inactive
1207,47.5451202368901,3135.7643798700083,D,Inactive
1208,33.079695605016596,2834.561534690786,A,Active
1209,32.80945407612026,46128.23409204707,C,Active
1210,28.337489354025468,36571.344374184984,B,Active
1211,25.79674674595548,20797.844591805555,D,Inactive
1212,30.392607693354247,5456.438111046202,A,Inactive
1213,46.91355008164955,10851.830553280064,C,Active
1214,34.28654981409739,16936.9558863262,B,Active
1215,51.16337357077315,4465.364082527856,D,Active
1216,45.41656498503074,10519.346262120147,A,Active
1217,21.377949438743357,42291.03221465903,D,Active
1218,52.85970701066028,91794.28908672865,D,Active
1219,54.72958374710052,14480.602111215441,B,Active
1220,33.07364790198176,46933.564258955,D,Active
1221,50.0422985147399,3248.471735223154,A,Active
1222,34.72202115108961,42593.25733093845,D,Active
1223,,9858.128135187688,D,Active
1224,29.82601911654041,29951.827400020175,B,Active
1225,23.48272256958508,17192.82770190918,B,Active
1226,40.406193724644375,82488.4868939554,A,Active
1227,43.51525264470197,9187.180355337512,D,Active
1228,40.22784367662475,41258.246938486875,A,Inactive
1229,30.791633301329288,16655.44612806553,D,Active
1230,,18801.548679423093,C,Inactive
1231,48.23153703096881,18327.283072284532,D,Active
1232,44.46128363852956,9455.263934461802,B,Active
1233,47.19001236719056,21718.094371788426,D,Active
1234,36.9586175945492,20688.88291785494,C,Active
1235,59.06061497659391,28035.875822845708,D,Active
1236,30.885919961342633,23968.72526769498,A,Active
1237,50.850723565040624,48922.59086256553,A,Inactive
1238,59.18269311551954,55465.06355597154,B,Active
1239,50.770897112986745,7703.088860928089,D,Inactive
1240,42.56970927522204,52510.713823631864,A,Inactive
1241,38.66043544004425,6725.513597236269,D,Active
1242,57.43305181255507,39650.38306346389,B,Active
1243,27.924300896859926,40934.920704573895,D,Active
1244,33.35850887544427,3257.3951080339516,D,Inactive
1245,40.229306814099346,24172.701700332105,D,Active
1246,59.85184509014398,13787.310051995373,B,Inactive
1247,49.55721163249075,10313.765539182634,B,Active
1248,33.383450897877054,85037.90104168098,A,Inactive
1249,41.27630753538116,11456.595385648654,B,Active
1250,37.628122270844464,9834.216575682385,D,Active
1251,36.48253209319758,23758.483365123986,D,Inactive
1252,56.74667470268135,43721.25932936401,D,Inactive
1253,28.53908244883793,19117.346851687686,B,Active
1254,64.30537026881248,70711.9983685659,D,Active
1255,54.93875628221547,37458.00290952372,C,Active
1256,58.090340047244375,2494.3630381674925,D,Inactive
1257,39.4447258556969,12971.799831465732,B,Inactive
1258,43.20071137105069,12558.561467849819,C,Inactive
1259,27.802178225703457,35573.66704649168,C,Active
1260,38.70405111519837,1595.8837605565157,D,Active
1261,50.92385817171781,281816.0152254399,D,Active
1262,60.552756741376754,37459.89207400454,B,Inactive
1263,31.714118198370578,25562.374517383378,A,Active
1264,40.61392875617681,71794.82781358801,C,Inactive
1265,43.18440935720973,229499.0233257874,D,Active
1266,28.25052957369018,52614.47992505115,A,Active
1267,52.096190901100805,56886.48650967478,D,Active
1268,36.31211601908869,25101.679229716177,D,Active
1269,42.655315785875715,19119.695230157853,D,Active
1270,39.57660753705747,13687.03832069495,A,Active
1271,35.52793793136391,9642.040239234344,D,Active
1272,44.915460174233345,11080.98549901593,D,Inactive
1273,42.41268505718373,5706.972978105569,C,Active
1274,40.53770541265601,20417.10990865693,D,Active
1275,36.25846053983589,4086.043505491853,D,Active
1276,48.83429604939546,26659.918164883165,C,Active
1277,64.84340722190743,21240.592956898516,B,Inactive
1278,46.67864679406953,25512.79317267428,C,Active
1279,56.95341857893355,13067.302935653055,D,Inactive
1280,28.317336898158448,477758.3645574801,A,Active
1281,46.893137271525234,85829.31554865159,D,Active
1282,31.831580172347202,6345.222838833277,D,Active
1283,27.276900869617183,27802.13478136058,D,Active
1284,36.127543110491565,11991.985816833056,A,Active
1285,59.302792012962875,7986.598858008588,D,Active
1286,56.400189944035745,5767.119004776028,A,Active
1287,47.9160566646528,33935.491437380464,A,Active
1288,26.60759328132083,11143.590459627885,D,Active
1289,42.64463218334476,57978.41261917344,C,Active
1290,48.620400106820824,59503.012144545966,D,Active
1291,47.10643475494317,87021.83865950284,A,Active
1292,22.874476998231053,9391.997105930965,C,Active
1293,34.316185823761536,35431.82160348172,A,Active
1294,44.2310668302154,41458.74919772197,D,Active
1295,51.43549091420628,13709.191851396408,D,Inactive
1296,18.64646614680064,10180.486132083497,D,Active
1297,43.0545122942417,110141.44316941424,B,Active
1298,46.71658523854743,27653.176304236084,A,Inactive
1299,55.195343862194555,41604.672127980615,D,Active
1300,53.31429101084924,9681.033955702365,B,Active
1301,51.990855825705665,6507.531864761643,C,Active
1302,35.40071391957679,12463.3825162967,D,Active
1303,22.10397435452031,19457.319703290814,A,Active
1304,40.28336691526319,7599.061206489762,D,Inactive
1305,57.01958190250272,21810.683364983066,D,Active
1306,61.72145433029318,4070.392910288272,B,Inactive
1307,53.526589227573425,7186.44992851482,A,Active
1308,50.15208987362081,43084.18400380785,A,Active
1309,49.55567578063159,40287.258040213936,D,Active
1310,,14885.207813365729,D,Inactive
1311,43.43927647735656,7960.409250713695,B,Inactive
1312,65.02883430991596,7884.045571239377,A,Active
1313,33.68930393049749,15164.792755555607,D,Inactive
1314,64.37734548851822,41961.94821173357,D,Active
1315,41.1356621460953,55728.42903695299,C,Active
1316,60.90518530914094,13406.142340302962,B,Active
1317,28.118219886029543,6950.073916814901,B,Active
1318,52.03085041397579,28791.7347724118,D,Active
1319,36.15875836862854,9666.920024365387,D,Active
1320,28.01679369690975,13118.088537420943,A,Active
1321,47.62240850893135,82890.52915913706,D,Active
1322,,50368.2063474756,C,Active
1323,34.86070273687804,25795.98947836022,C,Inactive
1324,27.011808474499183,6173.869074464836,B,Active
1325,43.89786282798054,27211.543822011023,D,Active
1326,43.950776054673824,63745.717913957225,C,Active
1327,51.57983553065398,15128.964045817325,D,Active
1328,56.39513485637386,85060.16341565047,B,Inactive
1329,44.28701782473007,80237.4216800679,A,Active
1330,67.26603977753115,116277.26483245767,A,Inactive
1331,47.6908169344235,29888.920131270494,D,Active
1332,40.842881927917205,39631.98208938663,A,Active
1333,25.661191690766067,90597.98836711474,D,Active
1334,41.84808575620599,34454.467098203146,B,Active
1335,40.96335665506636,13343.24965610166,C,Active
1336,56.523657555377646,14065.17500552892,C,Active
1337,50.54980348880225,27960.6922261996,B,Active
1338,30.847570540408594,6059.839406009913,A,Active
1339,47.06705263693245,19086.586400756336,B,Inactive
1340,53.05837406074864,65943.07298140517,D,Active
1341,63.336376312654,2462.041465575551,D,Active
1342,55.65004760896871,102179.06596766482,B,Active
1343,54.13015985173773,67668.37522740691,C,Active
1344,45.721031935381966,13908.221014365032,A,Active
1345,49.6597440650814,37925.94903399285,B,Inactive
1346,59.99405880847391,22095.908329570444,A,Inactive
1347,29.0066712302442,75356.86954946189,D,Active
1348,40.80672807339653,58846.235490706335,B,Active
1349,35.72917501492511,5431.275460691285,B,Active
1350,49.54983742471349,39626.85854661181,B,Active
1351,59.76266610780945,17932.538704763647,A,Active
1352,37.83630855934712,23928.669280504502,D,Active
1353,16.316347590366746,10634.17445183832,A,Active
1354,40.05335105970636,126517.64569994697,A,Active
1355,55.96168478420888,62321.504382944535,D,Active
1356,51.45155883539856,10511.53848395279,B,Active
1357,50.13823497372691,5798.702085264805,D,Active
1358,41.640080377506244,14977.84471208892,D,Active
1359,29.651631165362563,34013.155189091245,B,Inactive
1360,51.18353185949361,28006.89038175964,D,Active
1361,34.9886182795845,77121.1487482675,A,Inactive
1362,71.20916080056547,48529.14004541985,D,Active
1363,51.84608650025419,58079.557214533495,C,Active
1364,38.032220369352586,30541.918639192427,B,Active
1365,37.66337703133646,5490.097367580446,D,Active
1366,43.88466952063694,18111.483595304573,D,Inactive
1367,42.125976935739004,63582.25747619748,D,Active
1368,58.40200530635945,20920.337929692007,D,Active
1369,47.23699403692856,36427.904556435016,C,Active
1370,,16014.529529621008,B,Inactive
1371,67.6852882218694,7865.081292790952,B,Active
1372,,19470.503064330394,C,Inactive
1373,54.22607611162676,30002.843606410614,B,Inactive
1374,37.701281910662885,11433.607005477093,D,Active
1375,49.35738753293428,17401.10093179595,B,Inactive
1376,48.733319893718345,8608.770240530337,B,Inactive
1377,22.324208494846165,67456.95148054617,B,Active
1378,69.18330132552768,16408.327222424,D,Active
1379,60.48773353107057,94160.4522696473,D,Active
1380,40.23365620624815,101594.82223164191,D,Active
1381,31.772763114529734,20311.73415612538,B,Active
1382,49.170739365642625,8034.9115293601935,D,Active
1383,46.040372392972756,2735.5892027249765,A,Active
1384,49.26802738275875,5054.139689563129,D,Active
1385,47.298928754329076,5575.65554019764,D,Active
1386,51.07489187167111,87419.1484497913,B,Inactive
1387,62.367668392701674,24731.291600302728,C,Active
1388,51.81723846154375,32519.80359378454,D,Active
1389,32.40413401308071,2391.267863446493,A,Active
1390,61.35075423254942,6647.748938017877,D,Active
1391,64.68737476185945,53480.89554242019,C,Inactive
1392,82.82468081414501,29341.967626490354,B,Active
1393,31.518071601124824,19011.412226118504,A,Active
1394,47.9145841578033,38748.30758493127,C,Inactive
1395,20.014815561732153,113074.00627749482,C,Inactive
1396,51.637789876550514,17658.235188493327,C,Active
1397,38.42159642199873,23608.68195137062,D,Inactive
1398,68.08134953789944,26704.75500831705,C,Active
1399,35.70462035977702,240893.3624944943,D,Active
1400,24.72980354439286,2699.019223865917,D,Active
1401,39.344835111569765,43617.90520124939,D,Active
1402,21.29414674539435,19637.52884116693,A,Inactive
1403,54.01319345408772,38823.139479425205,B,Active
1404,20.219003444924155,11414.359488548014,B,Active
1405,45.3414909741979,20973.91851086605,D,Inactive
1406,20.06625816172564,44864.879749997315,D,Active
1407,41.1564263455603,495295.68222497863,A,Inactive
1408,64.72053786965441,49416.32871762679,A,Inactive
1409,49.32777469722954,9432.66931613052,D,Active
1410,,14418.109764835974,B,Active
1411,44.625558132730994,13996.82632203945,D,Active
1412,45.21620246453336,3656.8479056826295,D,Active
1413,50.671564150120865,15833.920870846508,D,Active
1414,28.597699640630083,45836.18308197314,A,Active
1415,52.11080728616797,6159.604690961867,A,Inactive
1416,12.547300420766696,62848.51908492118,D,Active
1417,37.441385371634276,35874.24189831429,D,Active
1418,,10569.911203543637,C,Active
1419,52.59992191285486,19119.620969962216,B,Active
1420,45.27157023212243,108914.86572515915,D,Inactive
1421,28.13324335372456,45869.13884078864,D,Active
1422,33.180082490195815,22220.790861748555,D,Active
1423,47.384160114568886,17366.818520867655,D,Active
1424,44.05119189762532,23780.21164786163,A,Active
1425,38.05051068437104,13203.489663175777,A,Active
1426,39.22999452585625,2684.501944701794,D,Active
1427,53.35401596591147,169766.27388310194,D,Active
1428,38.78768912556942,25727.738276065604,B,Inactive
1429,43.94290507165112,32798.80186249357,B,Inactive
1430,71.03923905696652,20787.190821952172,D,Active
1431,27.915808357392923,10560.577035445125,A,Inactive
1432,22.777887221104095,18289.37408422717,B,Active
1433,54.403075977583285,4449.759095293072,D,Active
1434,,214719.21955602552,D,Active
1435,41.181149667088555,6409.188876483358,D,Active
1436,35.626123462426634,7848.154724120196,B,Active
1437,41.88239831078985,14182.169642548253,D,Active
1438,64.1824573451561,79863.62127272165,D,Active
1439,54.62554150341743,22348.377431488574,D,Inactive
1440,55.34668214264373,6398.790095958446,D,Active
1441,28.005275330488253,77214.1771318695,B,Active
1442,31.18615516136557,45752.4502563555,A,Inactive
1443,10.931056086174877,37738.45791071862,A,Active
1444,35.28743014700695,45059.280270686395,B,Active
1445,56.480438236627904,241436.52970660248,D,Inactive
1446,51.20335818898045,195848.15039000104,D,Active
1447,42.34184084457451,11084.296512203346,D,Active
1448,44.73239659538336,111734.96843851694,D,Active
1449,36.73337348909513,32311.167411772607,B,Inactive
1450,47.45710658882141,36282.681623147524,C,Active
1451,54.19053935376738,4055.0940844194843,B,Inactive
1452,25.609358551074326,18575.786947024437,A,Active
1453,48.59577225404818,9771.022626917442,A,Active
1454,56.18921845145601,50415.74544502813,D,Inactive
1455,40.018796532439566,64284.929214826254,D,Active
1456,53.408407345447,2766.9852497067577,A,Active
1457,78.77585333367064,21546.423868750408,A,Active
1458,43.7478864841573,67633.68960289554,D,Inactive
1459,49.719684600063886,18275.580296541262,B,Active
1460,,45663.91436755929,D,Active
1461,47.17501395122461,31293.493127835423,D,Active
1462,50.52325949978765,30997.45030790511,D,Inactive
1463,47.33810808324166,16792.45608415498,C,Active
1464,32.76365616349372,6525.1498396893385,D,Active
1465,47.47634125590541,7175.80229557309,C,Active
1466,62.546351264611644,44772.63986119966,D,Active
1467,50.38362917417433,22459.259443715197,C,Active
1468,56.54384626886209,19177.399501712247,A,Active
1469,42.15585635984847,14416.230338230636,D,Active
1470,53.99880287308453,16233.156944785702,D,Inactive
1471,48.35121405859831,62749.87057788878,D,Inactive
1472,33.58907124375322,15752.524515883133,D,Active
1473,48.822252057586496,5761.3971595507355,D,Inactive
1474,33.099640038716274,46334.94817522948,A,Active
1475,37.4054367013825,17946.014505349936,D,Inactive
1476,47.27193968750849,22728.976006703328,D,Active
1477,48.56693128056149,109927.71653869454,D,Active
1478,30.72921041907445,21578.21333277601,D,Inactive
1479,57.64782925419451,29412.75412754222,A,Inactive
1480,51.86407533960568,6775.554644213907,D,Active
1481,36.54325877266939,17682.496794850802,A,Active
1482,26.548982442609898,40518.99053157378,B,Active
1483,43.26114505102282,4650.0175192677025,D,Active
1484,39.64867543366608,26925.93138123708,A,Active
1485,46.35768548463627,24362.27413214331,D,Active
1486,40.6426000661332,22954.917336992825,A,Inactive
1487,20.910517671059882,62140.85230013917,A,Active
1488,40.3398367403861,30774.401856630655,D,Active
1489,41.33257066718024,96574.68234815332,D,Active
1490,52.60393229728871,8155.1954723988365,D,Active
1491,36.6216039046674,25233.41954217775,D,Active
1492,65.1440960804708,23967.80586173596,D,Active
1493,22.060313392178916,7560.8999738234,B,Inactive
1494,60.734009973631494,57313.70203297052,A,Inactive
1495,42.308172349462744,225184.04077779557,A,Active
1496,55.31501846812267,21655.049197345343,D,Active
1497,45.957617808704796,36498.304567044026,D,Active
1498,58.67466643230563,23969.044775867675,C,Inactive
1499,40.351656425366265,10790.434541910388,D,Inactive
1500,31.816554897866254,3566.1423710232625,D,Active
1501,62.04605144725276,10875.050687924908,A,Active
1502,43.63823224941431,5475.515026612976,A,Inactive
1503,47.65870168349053,121067.32539436541,D,Active
1504,59.81702296853754,19631.492305887703,D,Active
1505,32.616537094866786,15585.256823456508,D,Inactive
1506,52.14589077167109,53591.93261344564,A,Active
1507,37.92126292244531,7174.216938238197,D,Active
1508,43.41396773226754,10230.573950299233,B,Active
1509,45.867347584611466,23578.068762898074,A,Active
1510,26.997337662636767,61621.67727441821,D,Active
1511,35.653955486154786,36376.74752225618,B,Active
1512,61.21287470895767,28235.21233954503,D,Active
1513,55.63429426301755,23816.115092060365,A,Active
1514,44.24832507207318,32867.37671279308,D,Inactive
1515,47.917481502154715,26947.691259845087,D,Active
1516,41.46908993236251,7863.819628615188,B,Active
1517,61.27900062993579,23065.175886085606,D,Active
1518,42.595769066470034,7527.447915347855,A,Active
1519,47.78210510561818,23886.83006898481,D,Active
1520,58.75236172970478,13620.782883867836,B,Active
1521,35.67154218184912,279115.6867702527,B,Inactive
1522,63.70547021396273,21165.030970624597,B,Active
1523,26.634463083079478,5408.680455817645,A,Inactive
1524,64.55570557335358,19260.65685368125,D,Inactive
1525,40.527892992576305,37025.37419512332,B,Active
1526,42.08761502609662,117402.55462554218,B,Active
1527,,12216.558933423317,C,Inactive
1528,39.542463391467685,4525.901333292786,B,Inactive
1529,32.522321627677385,49853.15241631585,D,Active
1530,37.708243855518326,5538.069725904907,D,Active
1531,43.35226841053345,14240.489487430716,C,Active
1532,56.493499373674865,17024.002082846262,D,Inactive
1533,47.49124021680751,20544.86985569324,D,Active
1534,48.69211984081337,43877.82986669015,A,Active
1535,31.853767333853252,11118.50056809005,D,Inactive
1536,34.43095092476724,16751.96339227839,D,Active
1537,66.58470022021575,21714.37249077078,D,Active
1538,36.17758758284104,25580.815564433706,D,Active
1539,64.87449902468755,24290.173739988673,C,Inactive
1540,42.0832656134296,34064.31979737568,D,Active
1541,45.02745523372205,51217.65161111206,D,Active
1542,57.844381922759155,32618.47470736791,C,Active
1543,60.26270906326388,34668.45669341181,D,Active
1544,43.67024927665095,4526.8283657498205,B,Active
1545,,23161.05999906436,D,Active
1546,44.328954617733444,35578.88233525063,D,Active
1547,49.05549033878542,45658.32314385292,A,Inactive
1548,55.69564424243707,11022.007399324862,B,Inactive
1549,45.05075830792982,11395.350782601861,D,Active
1550,52.426635576277846,12405.55114890846,A,Active
1551,,37662.263346646585,A,Active
1552,49.575715347177415,61937.4977610749,C,Inactive
1553,48.73983427205734,14655.044544869404,B,Active
1554,26.773070098919185,54609.45491195961,C,Active
1555,13.431238358051239,24921.341635793076,B,Active
1556,,19452.176066954555,A,Active
1557,43.862109224629535,17829.60880205356,D,Active
1558,38.8226079010231,46472.28370916319,D,Active
1559,47.922362450236136,30502.923692964694,B,Active
1560,44.2751552496371,214448.61416480277,B,Active
1561,58.53336300760678,9393.519888834662,D,Active
1562,46.033330419107735,36978.86092588951,A,Active
1563,36.03692057915799,12975.250188365399,A,Active
1564,56.881994867511466,9234.604015180872,A,Active
1565,42.39442710064557,21788.397078184593,D,Active
1566,51.318440204067684,25269.476386381524,D,Active
1567,39.271071525686395,407653.7964495058,D,Active
1568,37.202077374030765,18321.933706390337,D,Active
1569,46.010018762228356,7114.009376307381,D,Active
1570,45.15394372252422,28940.88897257321,C,Active
1571,50.757924424402,2766.5600340208107,D,Inactive
1572,41.77625096028309,20091.321153536675,A,Active
1573,22.963682594755234,22382.28960071806,D,Active
1574,39.80671339693934,48756.82091994631,D,Active
1575,54.52582160572579,58315.44437964486,D,Active
1576,41.43148704908272,13312.122710998154,B,Active
1577,42.04339916982542,18946.717667886838,B,Active
